"","CBO.Ocupação.2002","Vínculo.Ativo.31.12","Escolaridade.após.2005","Qtd.Hora.Contr","Idade","Vl.Remun.Média.Nom","Sexo.Trabalhador","Tempo.Emprego"
"1820785",212420,1,7,44,21,1232.6,1,9.9
"1821764",212420,1,7,44,25,2819.39,1,72.9
"1822349",212420,1,7,40,31,4148.18,1,58.7
"1823401",212420,1,7,40,26,6133.57,1,40.8
"1824037",212420,1,7,44,21,1786.66,1,2.9
"1824871",212420,1,7,44,45,6165.9,1,101.9
"1825426",212420,1,7,44,24,1934.97,1,58.8
"1825756",212420,1,7,44,18,1099.72,1,32.9
"1826049",212415,1,7,44,37,6085.37,1,167.9
"1826050",212415,1,7,44,25,1851.74,1,32.7
"1826161",212420,1,7,44,28,1757.13,1,19.3
"1827928",212410,1,7,44,35,3603.57,1,3.9
"1828229",212410,1,7,44,34,2793.14,1,36.6
"1828247",212420,1,7,44,21,1059.7,1,7.9
"1828301",212410,1,7,44,26,3121.36,1,11.8
"1828310",212410,1,7,44,26,2664.17,1,3.3
"1829568",212415,1,7,44,34,4070.86,1,125.9
"1829573",212410,1,7,44,28,3469.55,1,80
"1830283",212420,1,7,44,24,1803.13,1,50.7
"1830558",212420,1,7,44,34,6291.35,1,108.9
"1830597",212420,1,7,44,31,1984.23,1,85.9
"1830598",212420,1,7,44,28,2003.49,1,70.6
"1830601",212420,1,7,44,30,1848.88,1,52.9
"1832283",212420,1,7,44,53,3904.94,1,40.1
"1832285",212420,1,7,44,35,3146.67,1,83.8
"1833812",212410,1,7,44,29,3576.29,1,114.1
"1834323",212420,1,7,44,24,1874.82,1,13.7
"1834915",212420,1,7,44,34,4765.61,1,85.9
"1835122",212415,1,7,40,39,10783.37,1,59.9
"1835721",212415,1,7,44,19,1240.15,1,10.9
"1836165",212420,1,7,40,22,1725.18,1,37.8
"1837566",212410,1,7,44,27,3624.04,1,78.9
"1838471",212415,1,7,44,33,3461.35,1,17.7
"1839074",212420,1,7,44,29,1941.9,1,6.3
"1843455",212410,1,7,44,37,2396.59,1,30.8
"1845576",212420,1,7,44,38,3468.69,1,113.2
"1846929",212420,1,7,44,31,1500,1,19.9
"1847433",212420,1,7,44,37,2853.28,1,21.4
"1847805",212420,1,7,44,31,2137.32,1,52.9
"1848467",212420,1,7,44,27,4357.86,1,30.9
"1849500",212410,1,7,44,27,2391.42,1,10.9
"1849658",212420,1,7,44,30,1712,1,1.9
"1849684",212420,1,7,44,21,2178.73,1,7.9
"1850278",212420,1,7,44,28,1245.72,1,5.4
"1851379",212420,1,7,42,24,2334.74,1,13.8
"1851711",212420,1,7,44,37,2606.78,1,47.9
"1851712",212420,1,7,44,36,2948.2,1,33.5
"1851932",212420,1,7,44,32,2551.06,1,19.2
"1851934",212420,1,7,44,30,2981.81,1,68.9
"1851937",212420,1,7,44,29,2393.28,1,43.5
"1851938",212420,1,7,44,28,2818.94,1,57.9
"1851939",212420,1,7,44,28,2122.83,1,7.9
"1851941",212420,1,7,44,24,2435.03,1,40.7
"1851942",212420,1,7,44,26,2830.63,1,67.7
"1851943",212420,1,7,44,24,2420.61,1,26.9
"1851944",212420,1,7,44,29,2439.54,1,20.9
"1851955",212420,1,7,40,25,1500,1,7.2
"1852940",212420,1,7,44,20,1404.46,1,3
"1852941",212420,1,7,44,22,1782.75,1,3.3
"1852943",212420,1,7,44,23,2109.35,1,11
"1853098",212420,1,7,44,30,2594.12,1,16.9
"1853099",212420,1,7,44,26,2589.49,1,23
"1853657",212420,1,7,44,23,1815.58,1,4.9
"1853658",212420,1,7,44,28,2524.13,1,17.3
"1853692",212420,1,7,44,36,3566.5,1,35.3
"1853693",212420,1,7,40,38,4029.43,1,23.8
"1853824",212420,1,7,44,23,2483.17,1,26.7
"1853968",212420,1,7,44,26,3272.24,1,53.4
"1854198",212410,1,7,44,43,3872.73,1,4.9
"1854930",212420,1,7,43,27,1776.18,1,6.3
"1855865",212420,1,7,44,32,3509.8,1,21.9
"1855868",212420,1,7,44,23,3756.66,1,14.1
"1855869",212420,1,7,44,27,4186,1,15.9
"1855870",212420,1,7,44,22,1584.09,1,29.9
"1855951",212420,1,7,44,32,3625.37,1,51.9
"1855954",212420,1,7,22,22,785.9,1,27.6
"1856893",212420,1,7,42,24,2756.5,1,7.9
"1856980",212420,1,7,42,25,3560.68,1,7.9
"1857501",212420,1,7,40,28,3341.56,1,45.3
"1859473",212410,1,7,43,50,6839.47,1,424.8
"1859481",212410,1,7,43,25,1963.5,1,13.2
"1859483",212410,1,7,44,22,2010.91,1,23.8
"1859486",212420,1,7,44,21,2073.8,1,30.6
"1859489",212420,1,7,44,22,2660.63,1,51.9
"1859569",212410,1,7,44,23,1605.68,1,1.9
"1859570",212420,1,7,43,18,1886.6,1,2.9
"1859822",212420,1,7,44,23,2770.38,1,13.8
"1859831",212420,1,7,44,26,1352.81,1,84.9
"1860636",212420,1,7,44,29,1480.05,1,14.5
"1860638",212420,1,7,44,25,2309.3,1,56.9
"1860639",212420,1,7,44,26,1548.44,1,0.6
"1860640",212420,1,7,44,20,1517.9,1,18.4
"1861448",212410,1,7,44,27,2116.44,1,57.3
"1862015",212420,1,7,44,50,3311.57,1,182.9
"1863033",212420,1,7,44,31,3561.15,1,42.9
"1863095",212420,1,7,40,22,3494.21,1,52.9
"1867577",212420,1,7,44,30,2083.24,1,41.9
"1868338",212420,1,7,44,40,2619.93,1,28.8
"1870239",212420,1,7,44,28,2634.38,1,25.6
"1870256",212420,1,7,44,34,2603.5,1,38.6
"1870257",212420,1,7,44,40,4075.31,1,53.9
"1870258",212420,1,7,44,25,3165.37,1,21.4
"1870260",212420,1,7,44,24,2083.81,1,36.9
"1871508",212420,1,7,44,43,2077.6,1,4.2
"1871554",212420,1,7,44,24,3571.74,1,71.9
"1871656",212420,1,7,44,22,2725.99,1,0.8
"1872905",212420,1,7,44,42,1300.77,1,3.1
"1872914",212410,1,7,44,21,2222.03,1,38.5
"1872924",212420,1,7,44,20,2065.02,1,10.7
"1872928",212420,1,7,44,24,1771.23,1,16.9
"1874660",212420,1,7,40,21,2210.38,1,41.5
"1875739",212420,1,7,44,34,2481.07,1,14.9
"1876764",212420,1,7,44,27,2147.55,1,1.9
"1877279",212420,1,7,44,46,2138.89,1,22.9
"1877281",212420,1,7,44,35,1851.86,1,3.9
"1877282",212420,1,7,44,30,2038.64,1,34.9
"1881432",212420,1,7,44,24,3173.5,1,77.9
"1881433",212420,1,7,44,29,1390.88,1,8.3
"1881434",212420,1,7,44,21,1729.56,1,36.9
"1881435",212420,1,7,44,27,1731.02,1,39.7
"1881582",212420,1,7,44,22,1751.41,1,9.7
"1881855",212410,1,7,44,33,4822.08,1,14.1
"1886370",212420,1,7,22,17,692.97,1,19.8
"1886538",212420,1,7,44,23,1126.14,1,10.9
"1888039",212410,1,7,36,23,1570.77,1,7.9
"1888462",212410,1,7,36,45,1681.21,1,7.9
"1888672",212420,1,7,44,26,6934.92,1,11.9
"1889414",212410,1,7,44,28,3670.25,1,37.4
"1889417",212410,1,7,44,25,3381.97,1,17.8
"1889563",212420,1,7,44,35,3060.76,1,27.2
"1890305",212420,1,7,44,18,1237.43,1,7.9
"1891169",212420,1,7,44,22,1913.77,1,42.9
"1892120",212420,1,7,44,30,4358.27,1,72.5
"1892127",212420,1,7,44,28,2557.51,1,60.1
"1892132",212420,1,7,44,25,2642.11,1,51.2
"1892133",212420,1,7,44,24,2458.01,1,58.8
"1892778",212410,1,7,44,23,3088.58,1,26.9
"1894359",212420,1,7,44,33,2789.21,1,6.8
"1894435",212420,1,7,44,20,1665.6,1,36.4
"1895427",212420,1,7,44,21,1845,1,13.4
"1895742",212420,1,7,44,27,3547.01,1,107
"1896111",212420,1,7,44,28,1197.06,1,11.4
"1896112",212420,1,7,44,22,1547.54,1,35.9
"1896113",212420,1,7,44,22,1529.91,1,32.9
"1896379",212420,1,7,44,32,5107.02,1,98.9
"1896606",212410,1,7,44,29,4040.57,1,7.9
"1896895",212410,1,7,44,26,1522,1,0.9
"1896896",212420,1,7,44,25,1069.27,1,10.9
"1897350",212420,1,7,44,34,3122.52,1,67.4
"1897352",212420,1,7,44,24,3149.16,1,25.9
"1897353",212420,1,7,44,25,2074.33,1,44.5
"1897355",212420,1,7,44,27,2054.33,1,33.4
"1898273",212420,1,7,44,20,1831.08,1,13
"1900079",212420,1,7,44,28,3400.9,1,30.9
"1900306",212420,1,7,44,33,3591.94,1,101.9
"1900307",212420,1,7,44,29,1350,1,2.4
"1900308",212420,1,7,44,26,2267.94,1,44.2
"1900309",212420,1,7,44,22,1245,1,0.5
"1901747",212420,1,7,44,21,1489.82,1,7.9
"1903067",212420,1,7,44,26,2300,1,53.9
"1904302",212415,1,7,44,19,1771.52,1,22.9
"1905998",212410,1,7,34,43,1689.8,1,0.9
"1907103",212420,1,7,44,44,2866.72,1,32.6
"1908320",212420,1,7,44,26,3233.59,1,73.4
"1909176",212420,1,7,44,32,1926.75,1,27.9
"1909600",212415,1,7,44,30,3388.17,1,28.1
"1912045",212415,1,7,44,32,6887.8,1,11.3
"1912220",212420,1,7,44,24,2000,1,2.9
"1914099",212420,1,7,44,25,2098.09,1,30.2
"1914654",212420,1,7,44,29,1782,1,34.9
"1915034",212420,1,7,40,24,2248.46,1,34.6
"1915035",212420,1,7,40,25,1886.03,1,6.3
"1916814",212420,1,7,44,40,2753.76,1,9.5
"1918974",212420,1,7,44,33,5390,1,5.9
"1919519",212415,1,7,40,30,6438.46,1,128.9
"1920212",212420,1,7,44,21,1651.5,1,15.9
"1920926",212420,1,7,44,22,1400,1,1.9
"1920927",212420,1,7,44,29,1664.4,1,16.8
"1921363",212420,1,7,42,29,2917.78,1,38.9
"1922761",212420,1,7,44,20,2629.58,1,3.3
"1926167",212415,1,7,44,49,3123.36,1,113.4
"1926567",212420,1,7,40,27,2707.31,1,43.9
"1927817",212420,1,7,44,30,1853.99,1,28.5
"1927819",212420,1,7,44,27,2031.23,1,32.9
"1928533",212415,1,7,44,26,5209.12,1,79.9
"1929116",212420,1,7,44,23,2706.27,1,56.4
"1929508",212420,1,7,44,18,1189.45,1,7.6
"1932187",212420,1,7,44,28,2862.96,1,63.8
"1932840",212420,1,7,44,18,1176.27,1,1.4
"1933386",212420,1,7,40,32,4388.49,1,45.8
"1934318",212420,1,7,40,30,2545.67,1,65.9
"1935826",212420,1,7,44,34,2447.88,1,15.9
"1937399",212420,1,7,44,33,1200,1,1.9
"1937400",212420,1,7,44,35,3164.34,1,88.5
"1938356",212420,1,7,44,25,1542.18,1,13.8
"1938358",212420,1,7,44,24,1744.66,1,17.5
"1938360",212420,1,7,44,21,1492.39,1,4.4
"1938361",212420,1,7,44,21,1861.08,1,37.9
"1938362",212420,1,7,44,23,1574.05,1,9.4
"1941157",212420,1,7,44,26,2243.34,1,10.8
"1942516",212420,1,7,44,23,2704.35,1,2.9
"1942565",212410,1,7,44,25,2561.17,1,22.9
"1944510",212420,1,7,44,26,3179.78,1,64.9
"1944584",212420,1,7,44,20,1522.98,1,19.6
"1947027",212410,1,7,44,28,3338.36,1,14.8
"1947066",212420,1,7,44,31,2589.2,1,62.9
"1947070",212420,1,7,44,21,1219,1,9.9
"1947074",212420,1,7,44,23,1300,1,9.9
"1948734",212420,1,7,44,22,3257.14,1,58.2
"1948773",212420,1,7,44,23,1042,1,8.9
"1948863",212420,1,7,44,21,1042,1,8.9
"1949816",212420,1,7,44,28,1533.33,1,14.9
"1949817",212420,1,7,44,20,1364,1,14.9
"1949819",212420,1,7,44,25,1299.99,1,2.9
"1949821",212420,1,7,44,21,1600,1,14.9
"1953606",212410,1,7,44,22,2000.02,1,0.1
"1954940",212420,1,7,44,21,1405.63,1,6.9
"1955884",212420,1,7,44,20,1082.07,1,0.8
"1955885",212420,1,7,44,26,1150,1,3.6
"1957463",212410,1,7,44,36,2014.64,1,24.4
"1958277",212420,1,7,40,22,880,1,3.8
"1958654",212410,1,7,44,25,1640.06,1,2.9
"1958753",212410,1,7,36,21,1501.39,1,2.4
"1960048",212420,1,7,40,23,1504.74,1,15.7
"1960492",212415,1,7,44,33,4788.83,1,120.9
"1960929",212420,1,7,42,25,1255.44,1,2.2
"1963796",212420,1,7,44,47,7453.48,1,77.7
"1964033",212420,1,7,44,22,1547.56,1,21.8
"1964476",212415,1,7,44,35,1959.75,1,59.9
"1964541",212420,1,7,44,36,1747.95,1,16.6
"1964701",212420,1,7,36,30,3051.39,1,43.9
"1964905",212420,1,7,44,25,1864.91,1,5.6
"1964907",212420,1,7,44,24,1904.91,1,14.5
"1966084",212420,1,7,40,22,2575.77,1,47.9
"1966154",212420,1,7,40,24,1942.96,1,9.5
"1967411",212420,1,7,44,28,1100,1,3.9
"1967548",212420,1,7,44,23,1000,1,0.9
"1967697",212420,1,7,40,34,2761.57,1,66.9
"1967698",212415,1,7,40,27,4145.13,1,57.9
"1967799",212415,1,7,40,24,2912.62,1,35.2
"1967800",212420,1,7,40,22,2098.88,1,26.2
"1967802",212420,1,7,40,27,2065.88,1,28.6
"1968788",212420,1,7,44,21,1561.57,1,5.8
"1968909",212420,1,7,44,27,1604.49,1,7.8
"1969052",212420,1,7,44,25,1732.27,1,28.6
"1969141",212420,1,7,44,34,3578.81,1,41.9
"1969142",212420,1,7,43,48,8523.21,1,59.2
"1969143",212420,1,7,43,45,4783.84,1,52.6
"1969144",212420,1,7,43,48,4819.97,1,59.2
"1969261",212420,1,7,44,35,3484.05,1,59.2
"1969343",212410,1,7,43,41,6496.8,1,161.9
"1970409",212420,1,7,44,30,1724.99,1,11.3
"1970412",212420,1,7,44,21,1911.11,1,8.6
"1971226",212420,1,7,44,32,2166.74,1,25.4
"1971728",212420,1,7,44,31,4850,1,64.9
"1971730",212420,1,7,44,30,1957.1,1,34.9
"1971732",212420,1,7,44,33,1908.47,1,53.4
"1972633",212415,1,7,44,27,5035.95,1,5.8
"1972802",212415,1,7,44,31,4576.45,1,117.3
"1974296",212420,1,7,44,26,1790.46,1,22.9
"1974789",212415,1,7,44,23,3638.04,1,7.8
"1974927",212420,1,7,44,23,2059.66,1,34.9
"1975887",212420,1,7,44,24,3357.22,1,16.9
"1975951",212420,1,7,44,26,1350.33,1,56.9
"1975952",212420,1,7,44,23,1158,1,1.5
"1976678",212420,1,7,44,24,1896.26,1,49.7
"1976927",212410,1,7,40,21,3198.71,1,10.9
"1976928",212410,1,7,40,23,2869.84,1,10.9
"1977411",212420,1,7,44,32,2594.26,1,18.9
"1979325",212420,1,7,42,20,1475.36,1,42.6
"1979327",212420,1,7,42,21,1464.41,1,34.9
"1979328",212420,1,7,42,21,1247.99,1,26.5
"1979384",212420,1,7,35,34,2050.05,1,57.9
"1979385",212420,1,7,42,29,1486.28,1,38.3
"1979388",212420,1,7,42,26,1745.27,1,68.4
"1980056",212420,1,7,44,30,1628.57,1,15.5
"1980097",212420,1,7,44,47,6027.24,1,22.9
"1980098",212420,1,7,44,37,2835.8,1,26.3
"1980099",212420,1,7,44,28,2157.44,1,22.7
"1980308",212420,1,7,44,21,2092.45,1,32.7
"1980714",212420,1,7,43,33,4724.37,1,133.4
"1980715",212420,1,7,44,32,3476.4,1,41.5
"1981350",212410,1,7,44,37,2081.45,1,33.9
"1982347",212420,1,7,44,28,1924.98,1,67.8
"1983672",212410,1,7,44,38,1800,1,1.9
"1984553",212410,1,7,44,31,5369.06,1,107.5
"1984736",212420,1,7,44,23,2200,1,8.9
"1984780",212420,1,7,44,20,2289.38,1,29.9
"1985058",212420,1,7,44,25,3278,1,30.4
"1986477",212420,1,7,44,37,3237,1,1.9
"1986478",212420,1,7,44,36,3628.88,1,6.9
"1986479",212420,1,7,44,33,3237,1,6.9
"1986607",212420,1,7,44,18,1100.66,1,11.5
"1989481",212420,1,7,44,33,3379.94,1,69.9
"1989482",212420,1,7,44,32,3454.53,1,121.9
"1991979",212420,1,7,44,33,3173.34,1,11.6
"1992151",212410,1,7,40,26,3215.48,1,22.9
"1992459",212420,1,7,44,25,2386.25,1,70.2
"1993837",212415,1,7,44,28,1255.17,1,7.9
"1994735",212420,1,7,44,26,3477.71,1,10.9
"1995625",212420,1,7,44,21,1773.01,1,28.8
"1995627",212420,1,7,44,20,1388.61,1,16.9
"1996388",212420,1,7,44,53,2124.13,1,79.9
"1996389",212420,1,7,44,41,1867.1,1,42.3
"1996390",212420,1,7,44,35,1885.42,1,68.4
"1996391",212420,1,7,44,30,1323,1,8.1
"1996394",212420,1,7,44,24,1369.08,1,11.8
"1996395",212420,1,7,44,22,1917.2,1,41.7
"1997018",212415,1,7,44,35,3499.99,1,3.8
"1997047",212420,1,7,44,23,1516.09,1,15.9
"1997329",212420,1,7,44,22,1726.66,1,9.7
"1997409",212420,1,7,44,26,1362.02,1,37.9
"1997951",212415,1,7,42,21,3037.29,1,5.9
"2003219",212415,1,7,44,23,1398.88,1,56.9
"2005812",212420,1,7,44,27,3009.36,1,11.9
"2009322",212420,1,7,42,36,1298.76,1,33.8
"2010796",212410,1,7,42,21,3810.43,1,6.8
"2010992",212420,1,7,44,32,2666.57,1,55.9
"2010993",212420,1,7,40,28,2133.74,1,32.7
"2011064",212420,1,7,40,33,3931.76,1,89.3
"2011065",212420,1,7,40,35,4024.6,1,110.9
"2011521",212420,1,7,44,31,1567,1,9.9
"2011757",212420,1,7,44,23,2345.92,1,18.5
"2012879",212415,1,7,44,49,4000,1,1.9
"2012880",212415,1,7,44,31,3058.5,1,2.9
"2012955",212415,1,7,44,24,2000,1,2.9
"2014881",212410,1,7,44,25,1598.84,1,9.3
"2014885",212410,1,7,44,30,1694.2,1,10.2
"2014887",212410,1,7,44,21,1757.33,1,25.4
"2014890",212410,1,7,44,20,1553.38,1,15.9
"2014891",212410,1,7,44,21,1822.21,1,0.5
"2015512",212420,1,7,40,28,4715.7,1,17.8
"2015968",212410,1,7,44,24,1500,1,1.4
"2016371",212415,1,7,44,24,3094.07,1,70.2
"2016525",212420,1,7,40,34,2963.46,1,35.9
"2016526",212420,1,7,40,34,4192.71,1,35.9
"2016641",212420,1,7,40,33,2258.69,1,16.6
"2016643",212420,1,7,40,32,1889.34,1,16.6
"2016719",212420,1,7,40,29,2119.21,1,16.6
"2016720",212420,1,7,40,34,1788.36,1,10.9
"2016723",212420,1,7,40,27,2252.85,1,16.6
"2016730",212420,1,7,40,24,3397.65,1,35.9
"2016731",212420,1,7,40,20,2253.01,1,16.6
"2016732",212420,1,7,40,19,1500,1,3.8
"2016733",212420,1,7,40,22,2080.77,1,35.9
"2016734",212420,1,7,40,26,1971.16,1,35.9
"2016914",212410,1,7,44,24,2748.05,1,39.4
"2016979",212410,1,7,44,32,5215.64,1,26.5
"2016985",212420,1,7,44,35,1908.76,1,43.8
"2018596",212420,1,7,42,22,3626.1,1,30.9
"2018755",212420,1,7,40,23,1880.23,1,18.7
"2018757",212420,1,7,40,23,2303.92,1,30.2
"2019663",212420,1,7,44,35,3640.62,1,78.3
"2020236",212420,1,7,44,24,2312.69,1,37.8
"2020732",212420,1,7,20,40,3343.15,1,68.8
"2021860",212420,1,7,40,22,2857.35,1,20.8
"2021861",212420,1,7,40,20,2298.2,1,20.8
"2021862",212420,1,7,40,21,1594.04,1,18.7
"2021863",212420,1,7,40,22,1647.61,1,4.7
"2021864",212420,1,7,40,24,1716.44,1,12.9
"2021866",212420,1,7,40,20,1883.11,1,6.8
"2021867",212420,1,7,40,21,1920.26,1,20.8
"2021868",212420,1,7,40,24,2482.33,1,15.7
"2021869",212420,1,7,40,24,1586.51,1,12.9
"2021870",212420,1,7,40,24,3110.38,1,30.9
"2021871",212420,1,7,40,26,2264.72,1,18.7
"2021872",212420,1,7,40,21,1760.36,1,13.9
"2021873",212420,1,7,40,25,2693.39,1,35.9
"2021876",212420,1,7,40,25,1584.13,1,3.8
"2021877",212420,1,7,40,24,2060.8,1,13.9
"2021878",212420,1,7,40,22,1588.6,1,18.7
"2021891",212420,1,7,44,32,2612.99,1,8.9
"2021892",212420,1,7,44,20,2613,1,5.9
"2021943",212420,1,7,40,31,2349.87,1,17.8
"2021946",212420,1,7,40,36,2266.6,1,21.6
"2021947",212420,1,7,40,28,1852.87,1,8.8
"2021948",212420,1,7,40,26,1904.57,1,13.9
"2021949",212420,1,7,40,28,1756.24,1,16.6
"2022029",212420,1,7,40,32,2040.86,1,16.6
"2022031",212420,1,7,40,26,2129.21,1,17.8
"2022201",212420,1,7,40,20,3029.89,1,29.9
"2022202",212420,1,7,40,22,1902.02,1,11.6
"2022259",212420,1,7,40,20,2021.4,1,20.8
"2022260",212420,1,7,40,24,2199.84,1,20.8
"2022261",212420,1,7,40,24,2849.1,1,20.8
"2022339",212420,1,7,40,26,1954.01,1,20.8
"2022341",212420,1,7,40,21,1454.08,1,14.8
"2022766",212420,1,7,44,22,2145.36,1,45.4
"2022971",212420,1,7,42,31,3245.13,1,3.8
"2022973",212420,1,7,42,25,3206.29,1,25.9
"2022976",212420,1,7,42,24,2420.24,1,14.3
"2023115",212420,1,7,42,28,2958.44,1,33.6
"2023116",212420,1,7,42,22,2685.49,1,17.8
"2023121",212420,1,7,42,20,4500,1,0.9
"2025899",212420,1,7,44,27,3083.82,1,18.7
"2025966",212420,1,7,44,36,4321.5,1,11.6
"2026684",212410,1,7,40,36,3978.62,1,42.1
"2026859",212420,1,7,44,53,2590.91,1,100.9
"2026948",212410,1,7,42,22,3694.88,1,14.8
"2027391",212420,1,7,44,28,2325.61,1,53.9
"2027937",212410,1,7,40,41,6471.53,1,5.9
"2027986",212410,1,7,40,31,6270.08,1,8.9
"2028405",212410,1,7,42,30,3333.97,1,95.9
"2028784",212420,1,7,44,34,1861.39,1,35.9
"2028785",212420,1,7,44,33,2048.74,1,79.9
"2028951",212410,1,7,44,30,2128.23,1,104.9
"2028953",212420,1,7,44,32,2220.92,1,35.3
"2029491",212420,1,7,44,27,2020.3,1,22.9
"2029646",212415,1,7,42,34,7941.96,1,130.5
"2031164",212420,1,7,44,34,1239,1,4.5
"2031165",212420,1,7,44,35,2019.13,1,7.6
"2031166",212420,1,7,44,32,2389.2,1,47.9
"2031167",212420,1,7,44,28,2421.45,1,32.2
"2031168",212420,1,7,44,27,1768.18,1,20.9
"2031169",212420,1,7,44,20,1656.06,1,52.9
"2031170",212420,1,7,44,25,1312.2,1,14.1
"2034854",212420,1,7,44,29,3460.6,1,136.5
"2035082",212420,1,7,44,31,2635.37,1,44.7
"2035557",212420,1,7,44,23,1641.91,1,54.6
"2036099",212420,1,7,44,24,2303,1,79.9
"2036304",212420,1,7,44,23,2245.57,1,39.9
"2036453",212420,1,7,40,20,1422.17,1,12.9
"2037699",212420,1,7,44,21,1628.96,1,3.9
"2037707",212420,1,7,44,23,1829.81,1,28.1
"2037711",212420,1,7,44,22,1328.73,1,9.9
"2037712",212420,1,7,44,20,1306.33,1,7.4
"2037715",212420,1,7,44,20,2346.93,1,3.9
"2038071",212420,1,7,44,38,3972.72,1,0.1
"2040001",212410,1,7,44,30,1500,1,3.6
"2041963",212420,1,7,44,30,1992.49,1,7.9
"2041964",212420,1,7,44,22,1407.11,1,7.9
"2044893",212420,1,7,44,34,3126.3,1,48.8
"2045620",212420,1,7,44,32,3307.27,1,3.9
"2045621",212420,1,7,44,33,1874.46,1,14.5
"2047572",212420,1,7,44,55,5689.85,1,71.9
"2048281",212420,1,7,44,29,2812.8,1,33.8
"2048798",212410,1,7,44,40,6016.1,1,1.9
"2048802",212410,1,7,44,29,3432.75,1,1.9
"2050398",212410,1,7,44,22,2303.12,1,33.1
"2050833",212420,1,7,44,23,1827.45,1,7.4
"2051639",212420,1,7,44,32,3389.75,1,15.7
"2051706",212420,1,7,44,30,2015.6,1,26.9
"2051707",212420,1,7,44,28,1778.01,1,34.9
"2051708",212420,1,7,44,26,2898.23,1,22.9
"2051709",212420,1,7,44,31,3033.07,1,20.3
"2051712",212420,1,7,44,26,5719.26,1,43.7
"2053670",212420,1,7,44,31,2480.45,1,13.9
"2053928",212410,1,7,44,21,1660.67,1,3.9
"2053935",212420,1,7,44,23,1639.53,1,3.9
"2053936",212420,1,7,44,21,2398.67,1,11.8
"2053937",212420,1,7,44,18,1652.6,1,14.3
"2054189",212420,1,7,44,18,1336.37,1,9.9
"2054190",212420,1,7,44,23,1598.86,1,3.9
"2054195",212420,1,7,44,18,1501.21,1,14.3
"2054196",212420,1,7,44,25,1624.02,1,15.5
"2055356",212410,1,7,44,30,5575.41,1,126.8
"2055370",212420,1,7,44,21,1843.8,1,29.9
"2055371",212420,1,7,44,22,1446.02,1,5.8
"2055628",212420,1,7,44,36,2583.54,1,13.9
"2055630",212420,1,7,44,26,2563.75,1,10.9
"2056188",212420,1,7,44,31,2602.12,1,42.2
"2056189",212420,1,7,44,34,2491.17,1,46.1
"2056523",212420,1,7,44,35,2331.42,1,6.9
"2056582",212420,1,7,44,26,1583.06,1,19.3
"2056583",212420,1,7,44,21,1467.94,1,44.9
"2056584",212420,1,7,44,24,1902.71,1,42.9
"2056727",212420,1,7,44,21,2337.02,1,56.9
"2056728",212420,1,7,44,29,1785.11,1,16.9
"2056729",212420,1,7,44,21,1529.85,1,30.2
"2057321",212420,1,7,44,53,3243.19,1,25.9
"2059492",212420,1,7,40,36,1698.98,1,40.3
"2059893",212420,1,7,44,30,2055.16,1,33.5
"2059894",212415,1,7,44,31,2054.25,1,32.9
"2060164",212420,1,7,44,23,3330.41,1,54.6
"2063247",212420,1,7,44,32,2130.34,1,22.4
"2064317",212420,1,7,30,21,1412.43,1,8.9
"2064323",212420,1,7,44,31,1516.81,1,10.9
"2065525",212420,1,7,44,24,1884.51,1,16.9
"2065613",212420,1,7,44,32,2260.17,1,110
"2065697",212420,1,7,44,29,1867.65,1,55.9
"2066083",212420,1,7,44,48,1920.08,1,14.9
"2069201",212420,1,7,44,33,3832.72,1,17.9
"2069234",212420,1,7,40,27,2118.29,1,28.7
"2069386",212420,1,7,44,19,1300.46,1,14.9
"2069392",212420,1,7,44,20,2714.11,1,47.9
"2071088",212420,1,7,44,32,1989.36,1,14.2
"2071754",212420,1,7,44,32,4184.8,1,15.3
"2071850",212420,1,7,40,32,3189.56,1,68.6
"2073221",212410,1,7,44,24,1662.46,1,30.9
"2075123",212420,1,7,44,25,2119.02,1,40.9
"2075363",212420,1,7,44,29,1480.58,1,10.2
"2076304",212420,1,7,44,40,2057.53,1,20.7
"2076964",212420,1,7,44,29,1633.4,1,18.6
"2077609",212420,1,7,40,33,3874.23,1,5.4
"2077955",212420,1,7,44,26,2742.58,1,69.9
"2077998",212420,1,7,44,43,1999.99,1,5.5
"2078170",212420,1,7,44,38,1773.94,1,57.9
"2078175",212420,1,7,44,20,1500,1,5.9
"2081644",212410,1,7,44,27,3528.73,1,47.7
"2082717",212420,1,7,44,28,1788,1,4.9
"2085275",212420,1,7,40,36,2522.84,1,37.8
"2087345",212420,1,7,40,33,3215.74,1,64.5
"2087658",212420,1,7,44,23,1852.29,1,31.9
"2087995",212420,1,7,44,35,3158.68,1,56.2
"2088484",212420,1,7,44,26,2058.46,1,29.9
"2088770",212420,1,7,44,26,2188.35,1,57.9
"2088771",212420,1,7,42,23,1368.15,1,3.8
"2089290",212415,1,7,44,30,3349.4,1,95.9
"2090434",212410,1,7,44,23,2687.57,1,16.9
"2090947",212420,1,7,44,27,4809.99,1,9
"2091308",212420,1,7,40,48,1262.28,1,0.6
"2091309",212420,1,7,40,44,1187.86,1,21.9
"2091310",212420,1,7,40,30,1202.83,1,7.2
"2091543",212420,1,7,44,27,1196.7,1,14.3
"2091927",212420,1,7,44,21,1133.33,1,8.1
"2092059",212420,1,7,44,24,1650,1,16.9
"2092249",212420,1,7,44,31,1195,1,29.9
"2093338",212420,1,7,44,43,2221.31,1,2.4
"2095427",212420,1,7,44,22,1446.9,1,87.8
